tx_amount,time_since_last_tx_seconds,degree_centrality,historical_tx_count,in_out_ratio,sent_tnx,received_tnx,time_diff_mins,is_fraud
0.7729,0.0,14,26,38.6433,0,25,29197.45,1
0.2473,0.0,1901,10000,1000.0,0,9999,20032.12,1
8.1443,0.0,8,8,1.0,1,7,3192.87,1
0.0,0.0,1,2,0.0,0,1,24.85,1
0.0,0.0,0,0,0.0,0,0,0.0,1
46.8688,999712.8,11,12,1.0001,2,10,124215.73,1
1.2667,39607.2,12,14,1.0002,3,11,4671.13,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.1355,0.0,3,3,1.0031,1,2,80272.17,1
1.9173,0.0,3,4,1.0014,1,3,11504.4,1
0.0746,0.0,3,3,1.0087,1,2,65333.43,1
0.1073,0.0,2,2,1.0004,1,1,61700.73,1
1.914,2266.2,21,21,1.0003,2,19,174.02,1
4.9677,41792.4,15,15,1.0003,4,11,3558.65,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.5882,88200.0,34,35,1.0034,20,15,39134.32,1
0.0,0.0,0,0,0.0,0,0,0.0,1
5.2891,5147.4,16,16,0.9704,11,5,6596.57,1
1.0064,0.0,5,5,1.0005,1,4,38579.0,1
1.0655,345168.6,94,168,1.004,84,84,511715.92,1
3.0796,0.0,3,4,1.0002,1,3,7545.43,1
0.7162,266708.4,4,6,1.0012,3,3,17727.3,1
0.2258,550367.4,8,8,1.0031,3,5,49643.1,1
17.1589,169439.4,33,39,1.0,2,37,6593.38,1
32.4995,0.0,5,5,1.0,1,4,3981.4,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.065,0.0,7,8,17.0399,0,8,5013.77,1
0.0,0.0,0,0,0.0,0,0,0.0,1
3.929,211.2,173,322,0.7849,221,101,5962.12,1
6.0616,12936.6,18,24,1.0,3,21,4807.72,1
15.1051,0.0,17,17,1.0,1,16,14336.38,1
2.2987,12583.8,16,17,1.0012,5,12,10348.57,1
0.6467,218751.0,8,9,1.001,5,4,20160.32,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.8733,215289.6,40,49,0.9837,10,39,72030.65,1
0.5727,0.0,2,2,1.0015,1,1,3286.38,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0594,5597913.6,3,4,1.0146,2,2,186787.35,1
4.4087,0.0,12,12,0.8807,1,11,149899.78,1
0.0096,1448197.2,7,8,1.2884,5,3,221522.73,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.4998,1625984.4,4,4,1.0002,2,2,54339.5,1
0.5,0.0,1,1,1.0,0,1,0.0,1
0.0002,0.0,1,1,0.0005,0,1,0.0,1
1.2498,0.0,2,2,0.6669,1,1,7266.2,1
51.435,0.0,11,11,1.0,1,10,213312.12,1
23.0717,380658.0,78,95,1.0,43,52,302538.55,1
0.92,398562.0,17,29,1.0002,15,14,213597.13,1
0.5025,0.0,2,2,2.01,0,2,49.0,1
0.7341,143278.2,16,16,1.0028,4,12,16379.72,1
10.7037,112070.4,28,79,0.3443,54,18,118623.75,1
0.0,0.0,0,0,0.0,0,0,0.0,1
10.3692,0.0,24,24,1.0,1,23,121959.33,1
0.0,0.0,3,6,0.0,0,5,197780.1,1
6.3749,17653.8,16,19,1.0001,2,17,2939.58,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.05,256.2,3,9,1.125,8,1,34.17,1
2.9252,946798.8,19,25,1.0002,9,16,143703.97,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.3158,41208.6,69,92,1.0021,66,26,63019.7,1
27.1174,0.0,45,66,0.9981,1,65,15516.12,1
0.95,0.0,2,2,3.8,0,2,1019.72,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.7449,0.0,32,39,58.1014,0,39,6154.77,1
4.5787,0.0,6,7,1.0003,1,6,30136.08,1
0.0322,0.0,2,2,1.0345,1,1,6349.65,1
0.2498,0.0,1,1,0.0,1,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
16.5555,2120149.8,143,149,1.0008,10,139,500694.18,1
1.0614,8328.0,11,15,1.0004,8,7,29094.23,1
0.0,0.0,12,25,0.0,0,24,451891.23,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.8346,140313.0,19,19,1.0011,15,4,35470.23,1
0.0,0.0,16,32,0.0,0,31,196469.58,1
0.0,0.0,0,0,0.0,0,0,0.0,1
14.9998,822496.2,3,3,1.0,2,1,27416.53,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.0714,0.0,4,4,1.0028,1,3,1815.47,1
24.2855,2742.6,9,10,1.0,7,3,1709.28,1
1.647,89364.6,7,7,1.0004,2,5,17317.85,1
0.0,0.0,3,5,0.0,0,4,200118.15,1
0.0,0.0,0,1,0.0,0,0,0.0,1
0.0093,0.0,1,1,0.0185,0,1,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
6.3727,0.0,7,8,1.0001,1,7,15237.23,1
2.0146,204307.8,21,24,1.0,3,21,52197.08,1
9.9409,81855.6,8,11,1.0,5,6,7071.3,1
0.0,0.0,1,2,0.0,0,1,5918.27,1
0.6055,0.0,30,40,47.2301,0,39,4799.2,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.1938,126166.2,80,194,0.9449,71,123,300839.82,1
0.4678,410387.4,6,7,1.0037,2,5,15659.45,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.9959,108199.2,28,31,1.0002,5,26,32524.35,1
8.1016,0.0,7,7,0.9642,1,6,68430.67,1
12.2461,1585485.6,28,35,1.0,3,32,98554.63,1
0.7659,0.0,3,3,1.001,1,2,9808.28,1
0.2339,470.4,7,8,1.0036,4,4,20932.0,1
3.9349,0.0,17,17,1.0001,1,16,8585.2,1
4.289,1992051.6,11,11,1.0,3,8,100737.45,1
0.4063,0.0,7,7,5.6881,0,7,3244.8,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.4615,0.0,36,39,35.9956,0,39,11709.9,1
0.0,0.0,4,8,0.0,0,7,197781.08,1
2.2231,0.0,7,8,1.0002,1,7,18036.62,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.9336,74670.6,17,17,1.0003,11,6,20502.57,1
0.0468,45423.0,3,4,1.0104,2,2,2267.12,1
1.275,17404.8,6,7,1.0002,2,5,700.82,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.7838,15925.2,80,81,1.0009,55,26,20331.2,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,3,7,0.0,0,6,176158.57,1
0.0,0.0,0,0,0.0,0,0,0.0,1
14.7867,0.0,24,25,1.0,1,24,21526.48,1
0.0035,0.0,2,2,1.0245,1,1,1255.02,1
0.002,0.0,1,1,0.0039,0,1,0.0,1
8.6796,0.0,24,25,1.0001,1,24,267655.9,1
0.7827,2138901.0,14,14,1.0004,5,9,184452.87,1
15.0242,0.0,12,17,1.0,1,16,53563.17,1
0.0,0.0,0,0,0.0,0,0,0.0,1
5.8937,0.0,8,12,1.0001,1,11,8077.95,1
3.988,0.0,2,2,1.001,1,1,1418.78,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,1,2,0.0,0,1,5869.5,1
0.2717,495240.0,10,10,1.003,6,4,55813.82,1
3.7338,0.0,5,5,1.0034,1,4,214252.32,1
1.163,0.0,1,1,2.3259,0,1,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.2931,784438.2,5,5,1.0039,3,2,59124.93,1
21.5538,0.0,26,28,1000.0,0,27,10492.58,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.8391,121669.2,133,158,1.0049,83,75,507435.6,1
2.2096,11548.2,265,476,6.3531,22,454,169695.52,1
1.5985,0.0,5,5,1.0003,1,4,23425.7,1
0.1349,25787.4,22,170,0.217,139,31,277396.03,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.8848,0.0,15,48,83.173,0,47,114981.5,1
6.7372,152603.4,17,27,0.9609,8,19,36527.7,1
0.8246,363385.8,43,78,0.662,33,45,276409.97,1
0.05,0.0,3,4,0.3,0,3,8069.9,1
12.6784,0.0,25,27,1.0,1,26,67868.9,1
17.5914,0.0,24,30,0.9853,1,29,9462.9,1
45.431,146238.0,6,12,1.0,4,8,11750.12,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.086,0.0,4,4,1.0005,1,3,174708.82,1
1.7472,0.0,5,5,1.0003,1,4,330734.38,1
0.3674,4030376.4,3,3,1.0012,2,1,134345.88,1
8.5441,8507.4,58,77,1.0001,49,28,11757.77,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.3177,0.0,10,10,1.0001,1,9,17264.92,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.7294,0.0,4,4,1.0018,1,3,24608.32,1
9.995,0.0,2,2,1.001,1,1,183954.7,1
0.1427,0.0,2,2,0.571,0,2,575.43,1
2.3485,5756.4,84,90,1.0005,64,26,10464.37,1
0.2756,0.0,17,17,9.3691,0,17,5605.28,1
0.0,0.0,0,0,0.0,0,0,0.0,1
4.0518,0.0,4,4,1.0,1,3,47799.72,1
2.02,0.0,2,2,1.0,1,1,127.88,1
2.0423,0.0,6,7,1.0021,1,6,186923.58,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,1,2,0.0,0,1,191.25,1
61.7,1246.2,8,9,0.0002,8,1,166.2,1
0.0001,0.0,2,2,7.6233,1,1,315618.2,1
1.6175,835001.4,7,7,1.0008,3,4,48829.17,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.495,0.0,2,2,1.0204,1,1,603.62,1
0.5109,0.0,13,14,14.3051,0,14,1825.55,1
32.4181,189568.8,90,97,1.0,7,90,380324.0,1
10.6891,30992.4,3,3,1.0001,2,1,1033.08,1
0.0,0.0,0,0,0.0,0,0,0.0,1
30.4868,0.0,23,30,0.9907,1,29,162010.28,1
1.4912,0.0,3,3,1.0006,1,2,101446.82,1
0.5284,0.0,2,2,1.0016,1,1,2047.92,1
0.0,0.0,3,6,0.0,0,5,156541.13,1
0.0,0.0,1,2,0.0,0,1,8431.15,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.4498,0.0,2,2,1.0008,1,1,5247.5,1
0.0,0.0,0,0,0.0,0,0,0.0,1
3.289,0.0,3,3,1.0005,1,2,776.35,1
0.3804,0.0,4,4,1.0015,1,3,10080.32,1
15.7006,0.0,19,20,1.0,1,19,10645.63,1
0.0,0.0,0,0,0.0,0,0,0.0,1
4.3483,0.0,11,11,1.0001,1,10,206082.3,1
4.6226,0.0,14,14,1.0001,1,13,47139.4,1
0.0,0.0,0,0,0.0,0,0,0.0,1
7.9609,0.0,15,16,1.0,1,15,3341.88,1
2.5654,325715.4,52,57,1.0003,8,49,57057.8,1
4.1024,0.0,7,7,1.0124,1,6,119211.8,1
0.05,0.0,1,1,0.1,0,1,0.0,1
13.5102,0.0,17,20,1.0,1,19,250151.05,1
3.0616,159664.8,397,681,0.9889,111,570,455421.43,1
0.0,0.0,0,0,0.0,0,0,0.0,1
3499.9996,2693970.6,4,7,1.0,5,2,225228.05,1
2.6662,0.0,4,4,1.0002,1,3,20747.82,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.499,0.0,2,2,1.0042,1,1,32309.23,1
12.3436,0.0,2,3,1.0,1,2,15958.53,1
0.4996,0.0,2,2,1.0017,1,1,78231.1,1
0.0,0.0,3,6,0.0,0,5,182873.28,1
1.4998,4196.4,2,3,1.0005,2,1,139.88,1
0.7745,43508.4,9,12,1.0005,5,7,7816.12,1
0.0,0.0,0,0,0.0,0,0,0.0,1
3.2947,0.0,12,12,0.9181,1,11,100279.82,1
0.4417,240.0,13,26,1.0024,13,13,31499.7,1
2.1205,0.0,4,7,1.0002,1,6,20075.95,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.9273,0.0,17,23,88.6579,0,23,5053.82,1
0.251,0.0,3,3,1.506,0,3,2245.27,1
4.0871,18780.6,21,22,1.0001,2,20,7746.93,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.0228,8560.2,5,7,1.0004,3,4,3738.7,1
0.9896,0.0,2,2,1.0009,1,1,3597.85,1
14.0036,0.0,27,28,0.9963,1,27,13149.83,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.5402,327775.2,9,10,1.002,2,8,19746.73,1
6.4449,1224751.8,18,18,1.0001,2,16,47516.38,1
0.9998,0.0,2,4,1.0003,1,3,134.87,1
0.1778,0.0,11,19,6.4024,0,18,56553.9,1
0.0,0.0,2,4,0.0,0,3,47293.87,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.7005,18367.2,4,7,1.0042,3,4,8788.32,1
12.9851,136399.2,5,6,1.0,4,2,14331.05,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
4.9996,0.0,2,2,1.0002,1,1,2825.88,1
29.218,567676.2,85,98,1.0,33,65,316708.28,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.6801,36981.6,18,26,0.6975,7,19,10423.6,1
1.8878,0.0,2,2,1.0,1,1,2700.07,1
6.9514,0.0,9,9,1.0001,1,8,1359.9,1
0.0,0.0,3,7,0.0,0,6,177010.45,1
0.375,431668.8,3,3,1.0003,2,1,14388.95,1
5.948,1368.0,15,18,0.9885,5,13,3442.42,1
0.1518,45576.0,19,25,1.0067,9,16,10073.33,1
0.5176,350250.0,9,9,1.0011,5,4,34773.83,1
2.0222,119918.4,19,20,1.0002,3,17,6395.27,1
0.0024,3919783.8,3,3,1.3112,2,1,130659.45,1
0.4994,0.0,2,2,1.0022,1,1,7074.38,1
0.9289,106710.0,12,15,1.0125,8,7,18002.3,1
3.2082,27189.6,374,621,0.7907,330,291,193917.13,1
1.4152,0.0,5,7,1.0004,1,6,52677.22,1
0.4996,0.0,2,2,1.0017,1,1,3527.05,1
24.9918,0.0,37,41,1.0,1,40,14434.03,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.2129,0.0,4,4,1.0027,1,3,28477.13,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0034,0.0,2,2,0.0135,0,2,50351.52,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.9388,0.0,2,2,1.0002,1,1,485.82,1
7.7536,22009.8,18,18,1.0001,3,15,1499.75,1
0.0,0.0,0,0,0.0,0,0,0.0,1
12.7239,0.0,11,11,1.0,1,10,260318.88,1
4.4525,14975.4,16,17,1.0001,2,15,4301.65,1
0.0,0.0,0,0,0.0,0,0,0.0,1
5.7299,1211323.8,25,30,1.0001,2,28,48676.88,1
5039.4167,2676.0,7,7,21.1416,6,1,267.6,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.1795,208038.6,55,61,1.004,22,39,89450.57,1
3.8517,567019.8,11,11,1.0001,2,9,30244.03,1
1.2719,137926.8,23,27,1.0003,12,15,46637.03,1
0.0734,355414.2,8,8,1.0066,4,4,205607.65,1
1.3896,96465.6,17,32,1.0003,16,16,32132.47,1
1.0784,0.0,6,6,3.4239,1,5,113810.52,1
1.0105,0.0,5,5,1.0005,1,4,1360.67,1
1.0014,0.0,2,2,1.0009,1,1,37975.47,1
0.0993,0.0,2,2,1.0049,1,1,744.37,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.381,0.0,2,3,1.0059,1,2,1067.13,1
5.7023,0.0,5,6,1.0,1,5,68288.75,1
7.1715,0.0,15,15,1.0001,1,14,7274.9,1
3.1128,19482.0,29,33,0.9589,12,21,12187.25,1
0.0282,143.4,5,5,1.0299,2,3,163.23,1
0.6696,0.0,3,4,1.0009,1,3,16932.38,1
53.9747,0.0,26,26,1.0,1,25,95751.9,1
2.6496,0.0,2,2,1.0003,1,1,2931.68,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0859,10000000.0,2,3,1.0097,2,1,455288.12,1
2.5775,0.0,8,10,1.0002,1,9,69405.57,1
1.3591,56799.6,22,22,1.0005,10,12,17516.63,1
1.1522,0.0,5,5,1.0005,1,4,12163.3,1
0.056,0.0,2,2,1.0155,1,1,4800.82,1
2.3809,0.0,4,5,0.9731,1,4,19359.07,1
0.0,0.0,0,0,0.0,0,0,0.0,1
5000.0,0.0,1,1,1000.0,0,1,0.0,1
0.6342,0.0,10,11,13.9534,0,11,2788.15,1
0.1404,0.0,2,2,1.0031,1,1,15949.32,1
1.9876,418775.4,27,41,1.0003,17,24,161485.95,1
2.4493,25098.0,178,304,1.0028,82,222,425947.75,1
0.4261,303614.4,8,8,1.0038,6,2,30366.68,1
0.0607,0.0,6,7,0.85,0,7,101514.7,1
1.0272,9349.8,8,9,0.7093,5,4,1778.05,1
13.6049,0.0,43,49,0.9845,1,48,18768.03,1
0.1219,0.0,6,29,6.8271,0,28,929.3,1
0.832,130763.4,32,32,0.9787,16,16,45537.1,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.1763,454876.2,9,15,1.0006,9,6,83520.32,1
2.3128,329728.8,11,12,1.0006,5,7,65227.57,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0946,0.0,544,3231,611.382,0,3230,69191.82,1
1.0358,228825.6,27,28,1.0007,8,20,42102.1,1
0.3662,1458207.0,7,7,0.5535,4,3,148832.22,1
0.0214,790045.2,4,6,1.0037,2,4,36197.65,1
1.7616,12517.8,60,69,1.0003,14,55,11824.47,1
52.3224,0.0,90,116,0.9009,1,115,117504.3,1
0.4299,57310.2,166,188,0.4198,76,112,82605.95,1
0.6962,985.8,10,18,1.0011,8,10,11247.72,1
0.8235,0.0,4,4,1.0003,1,3,817.13,1
0.9437,106069.8,17,22,1.0004,6,16,18470.13,1
1.6427,0.0,7,7,1.0004,1,6,5772.62,1
0.0096,0.0,2,2,1.0942,1,1,665.27,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.1558,0.0,5,5,1.0002,1,4,44123.92,1
0.3794,407062.8,24,27,1.0079,22,5,160007.27,1
8.9048,5588.4,3,3,1.0004,2,1,186.28,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.3798,95444.4,18,23,1.0015,9,14,28238.13,1
1.846,12801.0,21,23,1.0002,7,16,2778.75,1
0.2987,22176.0,99,190,1.0106,105,81,74751.17,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.2368,63921.6,7,8,1.0008,4,4,60314.37,1
0.5498,0.0,2,2,1.0009,1,1,938.73,1
0.8251,0.0,4,4,1.0007,1,3,19371.6,1
0.7632,112560.0,5,5,1.0025,2,3,10561.05,1
11.8834,0.0,22,23,1.0,1,22,383722.22,1
5.791,0.0,10,11,1.0,1,10,13785.13,1
0.4672,202150.8,8,9,1.0086,4,5,37149.08,1
4.056,1696551.0,22,25,1.0001,3,22,96813.7,1
1.1594,404.4,37,68,1.0009,34,34,32804.97,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.2303,0.0,6,6,1.0004,1,5,63126.5,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.3748,23060.4,3,3,1.002,2,1,768.68,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.4904,14811.0,4,5,1.0007,2,3,1145.07,1
0.015,0.0,1,2,0.03,0,1,6.82,1
0.3314,0.0,16,19,11.9303,0,18,3293.68,1
0.0,0.0,3,7,0.0,0,6,175916.82,1
0.4371,0.0,11,11,9.6168,0,11,201527.78,1
0.5604,1375.2,6,9,1.003,4,5,21596.25,1
0.0,0.0,4,7,0.0,0,6,159360.97,1
5.7706,370203.0,7,7,0.97,2,5,12941.68,1
0.7788,380900.4,18,18,1.0005,3,15,34526.28,1
1.9546,0.0,2,2,1.0004,1,1,1381.65,1
1.0796,0.0,3,3,1.0014,1,2,4309.27,1
0.3745,6611.4,2,3,1.004,2,1,220.38,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.9999,0.0,3,3,1.0,1,2,1659.35,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.999,0.0,2,2,1.0007,1,1,2330.72,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.1928,0.0,7,7,1.0002,1,6,3948.75,1
1.6452,0.0,5,5,1.0005,1,4,17127.42,1
2.4005,30193.2,17,19,0.9233,12,7,7743.75,1
0.1538,218800.2,19,37,1.0024,13,24,192948.43,1
2.4698,370916.4,13,14,1.7278,4,10,183619.12,1
4.1118,0.0,11,11,1.0003,1,10,15712.12,1
1.4709,56437.8,107,200,0.476,190,10,285323.32,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,3,7,0.0,0,6,200445.62,1
0.3445,64134.6,9,15,1.0016,8,7,64366.27,1
4.8608,22759.2,43,58,1.0001,6,52,8528.87,1
8.2524,0.0,5,7,1.0001,1,6,7283.05,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.7496,0.0,3,3,1.0009,1,2,58064.62,1
0.0005,0.0,1,1,0.001,0,1,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
4.1044,3980857.8,28,34,1.0002,7,27,509576.77,1
2.707,0.0,5,5,1.0002,1,4,17245.65,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.2051,2037067.2,7,8,1.0026,5,3,246845.75,1
0.7528,4237537.2,6,6,1.0003,4,2,282717.8,1
0.9856,144106.8,5,5,1.0011,2,3,5174.4,1
23.456,7123048.2,56,60,1.0,3,57,363067.17,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.4278,53268.6,16,17,1.0,2,15,1812.37,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.4,0.0,2,2,1.0003,1,1,23012.52,1
0.7611,451.8,17,32,1.0011,16,16,109278.95,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.1425,1510386.6,3,5,1.002,3,2,77770.45,1
20.1337,0.0,20,22,1.0,1,21,20876.97,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.0703,0.0,15,18,36.3888,0,17,88.03,1
0.0,0.0,3,5,0.0,0,4,197762.18,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
3.3213,0.0,8,11,1.0001,1,10,24415.43,1
0.648,289480.2,5,5,1.007,2,3,10718.13,1
0.0,0.0,1,2,0.0,0,1,8437.17,1
0.0056,0.0,1,1,0.0112,0,1,0.0,1
0.8154,30511.2,6,7,1.0002,2,5,5939.73,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
4.456,39888.6,27,29,1.0003,3,26,4235.43,1
7.7974,47296.2,64,87,0.9948,7,80,195199.85,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.7489,0.0,3,3,4.4931,0,3,184.25,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.8111,663275.4,23,30,1.0009,20,10,291896.23,1
3.7501,59380.8,17,19,1.0002,2,17,5013.33,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
2.8551,48397.8,14,20,1.0001,4,16,49678.4,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.3804,77869.2,27,35,1.001,16,19,90539.45,1
0.3407,0.0,18,19,12.9476,0,19,10664.6,1
0.0,0.0,0,0,0.0,0,0,0.0,1
98.0954,0.0,19,21,1.0,1,20,8384.53,1
7.3587,14399.4,29,29,1.0,2,27,9028.53,1
9.1005,0.0,18,23,1.0,1,22,2101.52,1
32.6786,0.0,91,104,1.0001,1,103,145515.1,1
3.5433,0.0,11,11,1.0001,1,10,47641.15,1
0.0984,0.0,2,2,1.0325,1,1,11438.12,1
1.7509,83233.8,8,8,1.0003,4,4,15961.58,1
0.0916,586710.6,15,15,1.0213,4,11,625703.3,1
12.8776,0.0,24,25,1.0,1,24,4447.47,1
0.7116,164413.8,7,7,1.0002,3,4,8428.97,1
1.2746,0.0,3,3,1.0005,1,2,87410.45,1
2.5492,16081.2,11,12,1.0005,3,9,6661.08,1
0.0044,1371038.4,4,5,1.3369,4,1,91402.57,1
2.0412,0.0,5,5,1.0015,1,4,6072.1,1
4.6436,0.0,6,6,1.0001,1,5,65132.23,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.5196,0.0,2,2,1.0017,1,1,1517.75,1
5.7886,58863.6,18,18,1.0001,3,15,4632.78,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.4996,0.0,2,2,1.0017,1,1,207.62,1
6.5253,140289.0,6,8,1.0001,2,6,5466.2,1
0.0,0.0,0,0,0.0,0,0,0.0,1
10.367,0.0,20,22,1.0,1,21,80677.6,1
6.4594,273669.0,5,5,1.0004,2,3,10329.5,1
0.9988,116260.2,172,189,1.0006,48,141,104727.88,1
5.9881,649.8,33,55,0.599,35,20,1284.23,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.1849,0.0,29,55,19.966,0,54,156961.55,1
0.0,0.0,4,8,0.0,0,7,175924.08,1
0.0956,198265.2,11,32,0.4942,23,9,114590.23,1
1.2481,120789.0,95,106,0.9663,41,65,91479.97,1
0.0027,0.0,132,174,0.9213,0,173,173201.2,1
0.5594,0.0,11,11,12.3068,0,11,2448.75,1
0.0,0.0,1,2,0.0,0,1,8432.52,1
8.7675,15629.4,52,65,1.0001,38,27,14169.92,1
0.0,0.0,4,8,0.0,0,7,172715.68,1
1118.8802,0.0,2,2,1.0,1,1,28361.38,1
12.0878,14800.8,52,76,0.9978,4,72,17175.13,1
6.5165,0.0,16,18,0.9111,1,17,48423.68,1
8.2949,0.0,16,20,1.0001,1,19,398790.1,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0,0.0,0,0,0.0,0,0,0.0,1
1.4348,315931.2,8,9,1.0004,2,7,17465.55,1
0.0466,157.8,2,6,1.0008,3,3,46.85,1
1.3024,0.0,6,6,15.629,0,6,3499.17,1
0.6109,91531.8,14,15,1.0104,7,8,287502.62,1
2.0621,149599.2,155,166,0.9998,89,77,291819.95,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.0009,0.0,1,1,0.0017,0,1,0.0,1
0.0496,0.0,2,2,1.0175,1,1,13026.67,1
7.4998,759.6,2,4,1.0001,2,2,65.42,1
1.4343,348738.0,8,12,1.0003,4,8,35259.65,1
5.1862,244741.8,156,170,1.0002,72,98,299800.85,1
0.0,0.0,3,6,0.0,0,5,200406.02,1
0.0,0.0,0,0,0.0,0,0,0.0,1
0.3757,0.0,3,3,1.0022,1,2,9749.0,1
0.4998,0.0,2,2,1.0008,1,1,1198.42,1
2.5167,77640.6,8,9,1.0,2,7,2741.52,1
0.085,951475.8,14,16,1.5833,5,11,520356.37,1
13.4968,0.0,23,25,1.0,1,24,211969.08,1
0.0,0.0,0,0,0.0,0,0,0.0,1
